stringency_index,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,Prevention ID
43.52,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,434.9,6.49,8.47,11902
43.52,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,424.4,6.28,-17.36,11903
43.52,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,447.5,6.56,37.32,11904
43.52,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,450.2,6.54,4.27,11905
43.52,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,436.7,6.28,-20.0,11906
43.52,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,453.4,6.46,23.76,11907
43.52,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,443.5,6.26,-14.8,11908
43.52,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,448.4,6.27,7.3,11909
43.52,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,447.5,6.2,-1.39,11910
43.52,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,455.6,6.25,10.96,11911
43.52,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,466.5,6.33,15.33,11912
43.52,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,471.0,6.33,5.96,11913
43.52,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,473.3,6.3,3.08,11914
43.52,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,484.6,6.38,14.73,11915
43.52,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,517.1,6.74,42.48,11916
43.52,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,516.2,6.65,-0.97,11917
43.52,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,508.7,6.47,-7.18,11918
43.52,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,507.2,6.37,-1.62,11919
45.63,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11920
45.61,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11921
45.58,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11922
45.56,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11923
45.55,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11924
45.54,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11925
45.53,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,524.1,6.5,15.78,11926
45.51,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11927
45.48,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11928
45.46,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11929
45.44,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11930
45.42,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11931
45.41,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11932
45.4,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,549.4,6.73,26.44,11933
45.38,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11934
45.36,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11935
45.34,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11936
45.32,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11937
45.29,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11938
45.28,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11939
45.27,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,567.1,6.87,18.77,11940
44.76,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11941
44.75,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11942
44.74,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11943
44.73,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11944
44.71,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11945
44.71,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,586.6,7.02,20.42,11946
44.7,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11947
44.69,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11948
44.68,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11949
44.67,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11950
44.67,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,599.3,7.1,14.06,11951
44.66,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11952
44.65,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11953
44.64,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11954
44.64,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,581.8,6.81,-18.13,11955
44.63,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11956
44.62,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,595.9,6.91,15.68,11957
44.62,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11958
44.61,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11959
44.61,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,605.4,6.95,10.86,11960
44.6,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11961
44.6,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,607.3,6.9,2.34,11962
44.59,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11963
44.58,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,602.8,6.79,-5.33,11964
44.58,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11965
44.57,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11966
44.57,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,606.9,6.78,5.4,11967
33.46,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,632.8,7.0,32.33,11968
33.45,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11969
29.74,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11970
29.74,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,634.9,6.97,2.8,11971
29.73,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11972
29.73,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,641.6,6.98,8.9,11973
29.73,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,659.5,7.13,25.9,11974
19.44,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11975
19.44,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,657.0,7.04,-3.36,11976
13.89,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11977
13.89,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,655.5,6.97,-2.04,11978
13.89,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,657.8,6.94,3.35,11979
13.89,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,641.3,6.72,-23.74,11980
13.89,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,630.4,6.56,-14.75,11981
13.89,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,644.3,6.65,21.03,11982
13.89,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,649.8,6.66,7.59,11983
13.89,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,653.7,6.66,6.08,11984
13.89,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,646.6,6.54,-10.58,11985
13.89,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,665.9,6.69,28.51,11986
13.89,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,672.4,6.71,9.49,11987
13.89,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,690.9,6.85,29.6,11988
11.11,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,685.4,6.75,-7.8,11989
11.11,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,677.1,6.62,-11.64,11990
,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,,,,11991
,557.793,30.53,,,82.502,2.7,73.7,0.704,,,,11992
16.67,232.347,2.42,,,15.95,,64.92,0.546,,,,11993
27.78,232.347,2.42,,,15.95,,64.92,0.546,,,,11994
57.41,232.347,2.42,,,15.95,,64.92,0.546,,,,11995
62.96,232.347,2.42,,,15.95,,64.92,0.546,,,,11996
66.67,232.347,2.42,,,15.95,,64.92,0.546,,,,11997
77.78,232.347,2.42,,,15.95,,64.92,0.546,,,,11998
74.07,232.347,2.42,,,15.95,,64.92,0.546,,,,11999
68.52,232.347,2.42,,,15.95,,64.92,0.546,,,,12000
33.33,232.347,2.42,,,15.95,,64.92,0.546,,,,12001
29.63,232.347,2.42,,,15.95,,64.92,0.546,,,,12002
21.3,232.347,2.42,,,15.95,,64.92,0.546,,,,12003
37.96,232.347,2.42,,,15.95,,64.92,0.546,,,,12004
45.37,232.347,2.42,,,15.95,,64.92,0.546,,,,12005
51.85,232.347,2.42,,,15.95,,64.92,0.546,,,,12006
59.26,232.347,2.42,,,15.95,,64.92,0.546,,,,12007
58.33,232.347,2.42,,,15.95,,64.92,0.546,,,,12008
50.93,232.347,2.42,,,15.95,,64.92,0.546,,,,12009
48.15,232.347,2.42,,,15.95,,64.92,0.546,,,,12010
44.44,232.347,2.42,,,15.95,,64.92,0.546,,,,12011
31.48,232.347,2.42,,,15.95,,64.92,0.546,,,,12012
39.81,232.347,2.42,,,15.95,,64.92,0.546,,,,12013
36.11,232.347,2.42,,,15.95,,64.92,0.546,,,,12014
42.59,232.347,2.42,,,15.95,,64.92,0.546,,,,12015
56.48,232.347,2.42,,,15.95,,64.92,0.546,,,,12016
47.22,232.347,2.42,,,15.95,,64.92,0.546,,,,12017
50.0,232.347,2.42,,,15.95,,64.92,0.546,,,,12018
38.89,232.347,2.42,,,15.95,,64.92,0.546,,,,12019
17.59,232.347,2.42,,,15.95,,64.92,0.546,,,,12020
25.93,232.347,2.42,,,15.95,,64.92,0.546,,,,12021
17.13,232.347,2.42,,,15.95,,64.92,0.546,,,,12022
17.03,232.347,2.42,,,15.95,,64.92,0.546,,,,12023
20.74,232.347,2.42,,,15.95,,64.92,0.546,,,,12024
42.96,232.347,2.42,,,15.95,,64.92,0.546,,,,12025
42.94,232.347,2.42,,,15.95,,64.92,0.546,,,,12026
42.93,232.347,2.42,,,15.95,,64.92,0.546,,,,12027
50.09,232.347,2.42,,,15.95,,64.92,0.546,,,,12028
50.04,232.347,2.42,,,15.95,,64.92,0.546,,,,12029
50.03,232.347,2.42,,,15.95,,64.92,0.546,,,,12030
49.97,232.347,2.42,,,15.95,,64.92,0.546,,,,12031
43.52,232.347,2.42,,,15.95,,64.92,0.546,,,,12032
41.67,232.347,2.42,,,15.95,,64.92,0.546,,,,12033
26.85,232.347,2.42,,,15.95,,64.92,0.546,,,,12034
,232.347,2.42,,,15.95,,64.92,0.546,,,,12035
5.56,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12036
22.22,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12037
50.0,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12038
71.3,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12039
82.41,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12040
82.41,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,-97.3,-3.43,-4.65,12041
82.41,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,-137.6,-3.69,-4.53,12042
78.7,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12043
69.44,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12044
69.44,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,-175.3,-3.76,-4.05,12045
33.33,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12046
33.33,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,-163.0,-2.93,1.37,12047
22.22,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,-233.9,-3.53,-6.58,12048
22.22,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,-249.8,-3.27,-1.56,12049
22.22,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,-337.1,-3.9,-8.79,12050
16.67,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12051
16.67,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,-353.8,-3.69,-1.76,12052
16.67,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,-353.5,-3.37,0.03,12053
16.67,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,-384.8,-3.36,-3.28,12054
19.44,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12055
19.44,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,-447.8,-3.59,-6.19,12056
19.44,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,-496.6,-3.72,-5.41,12057
23.15,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12058
87.04,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12059
93.52,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12060
97.22,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12061
96.3,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12062
96.3,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,-547.8,-3.81,-5.1,12063
90.74,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12064
90.74,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,-603.0,-3.94,-6.01,12065
72.22,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12066
80.56,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12067
80.56,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,-674.6,-4.15,-7.46,12068
71.3,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,-649.2,-3.78,2.74,12069
57.41,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12070
49.07,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12071
51.85,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12072
51.85,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,-743.0,-4.06,-8.48,12073
49.07,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,-611.8,-3.17,12.53,12074
41.67,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12075
35.32,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12076
35.25,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,-431.0,-2.12,17.69,12077
35.25,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12078
35.16,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12079
35.07,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12080
27.66,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12081
27.65,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12082
25.87,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12083
25.75,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12084
25.75,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,-188.6,-0.88,24.8,12085
25.7,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12086
40.52,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12087
40.49,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12088
40.34,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12089
40.34,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,644.8,2.9,89.84,12090
43.14,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12091
42.97,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12092
42.96,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12093
42.96,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,1097.6,4.72,46.05,12094
38.24,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12095
36.38,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12096
40.09,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12097
42.86,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12098
34.44,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12099
38.98,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12100
30.83,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12101
30.56,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12102
25.0,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12103
24.99,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12104
,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,12105
0.0,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,12106
0.0,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,-11.7,-0.07,-0.07,12107
0.0,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,292.0,0.88,1.83,12108
0.0,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,250.5,0.5,-0.25,12109
0.0,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,-98.4,-0.15,-2.16,12110
0.0,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,-782.7,-0.95,-4.25,12111
0.0,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,-1012.2,-1.03,-1.42,12112
0.0,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,-1773.3,-1.56,-4.81,12113
0.0,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,-2650.8,-2.05,-5.64,12114
2.78,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,12115
2.78,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,-3881.7,-2.68,-8.03,12116
2.78,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,-4639.6,-2.9,-5.07,12117
2.78,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,-5294.5,-3.03,-4.46,12118
8.33,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,12119
8.33,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,-6624.6,-3.5,-9.11,12120
19.44,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,12121
52.78,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,12122
63.89,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,12123
63.89,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,-7142.7,-3.51,-3.62,12124
82.41,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,12125
82.41,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,-7925.8,-3.64,-5.44,12126
82.41,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,-7831.3,-3.38,0.67,12127
82.41,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,-6626.8,-2.7,8.67,12128
82.41,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,-3512.7,-1.35,22.15,12129
82.41,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,1416.8,0.52,35.25,12130
82.41,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,8203.1,2.85,48.71,12131
82.41,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,16629.0,5.51,60.17,12132
82.41,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,25772.5,8.16,64.39,12133
82.41,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,35270.0,10.7,68.8,12134
72.69,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,12135
72.69,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,45833.1,13.34,76.85,12136
70.83,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,12137
70.83,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,57174.4,16.01,83.45,12138
70.83,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,68636.9,18.51,83.12,12139
70.83,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,80035.2,20.82,83.92,12140
70.83,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,92121.7,23.14,88.17,12141
70.83,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,105168.0,25.53,95.17,12142
70.83,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,118037.3,27.73,93.1,12143
70.83,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,130136.4,29.61,87.17,12144
70.83,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,141169.1,31.13,79.06,12145
70.83,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,151449.0,32.42,75.15,12146
70.83,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,160533.5,33.38,66.12,12147
74.54,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,12148
74.54,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,168837.4,34.14,61.22,12149
74.54,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,176285.3,34.7,55.17,12150
74.54,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,182959.2,35.07,49.0,12151
67.13,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,12152
67.13,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,188736.5,35.25,41.84,12153
69.91,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,12154
69.91,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,193704.8,35.26,35.57,12155
73.61,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,12156
73.61,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,199067.9,35.35,39.16,12157
73.61,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,203659.6,35.29,32.77,12158
71.76,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,12159
71.76,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,208630.3,35.3,35.52,12160
71.76,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,213516.0,35.28,34.73,12161
71.76,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,219094.7,35.38,39.47,12162
71.76,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,225149.8,35.53,42.15,12163
71.76,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,232300.1,35.85,49.73,12164
71.76,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,239537.4,36.15,49.72,12165
71.76,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,246876.1,36.43,48.62,12166
71.76,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,254626.0,36.76,51.93,12167
71.76,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,263265.9,37.2,57.52,12168
71.76,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,273073.6,37.75,62.57,12169
71.76,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,284063.5,38.44,69.96,12170
71.76,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,297238.6,39.34,79.51,12171
71.76,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,313578.7,40.61,98.61,12172
71.76,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,333069.5,42.2,113.68,12173
71.76,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,359879.7,44.63,157.87,12174
71.76,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,388092.7,47.15,167.73,12175
71.76,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,408546.3,48.66,123.71,12176
71.76,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,424221.5,49.55,95.08,12177
68.98,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,12178
68.98,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,434890.5,49.84,64.66,12179
64.35,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,12180
64.35,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,444284.9,49.98,57.96,12181
60.65,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,12182
60.65,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,452666.9,50.03,52.63,12183
47.22,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,12184
47.22,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,457770.5,49.73,32.5,12185
47.22,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,462472.1,49.42,30.65,12186
47.22,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,466208.7,49.03,24.82,12187
47.22,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,469317.1,48.59,20.75,12188
47.22,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,471923.5,48.13,17.74,12189
47.22,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,474852.9,47.71,19.83,12190
44.44,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,12191
44.44,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,477713.9,47.31,19.87,12192
44.44,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,479757.9,46.85,14.33,12193
44.44,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,481141.5,46.33,9.58,12194
44.44,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,482235.5,45.81,7.62,12195
44.44,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,483041.3,45.27,5.63,12196
44.44,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,483303.7,44.69,1.82,12197
44.44,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,483483.7,44.11,1.23,12198
44.44,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,483660.7,43.56,1.25,12199
44.44,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,484069.3,43.05,2.89,12200
44.44,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,484846.1,42.59,5.56,12201
44.44,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,485487.1,42.12,4.52,12202
44.44,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,486628.9,41.72,8.18,12203
44.44,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,488523.9,41.38,13.45,12204
44.44,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,491522.7,41.14,21.29,12205
44.44,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,496403.5,41.06,34.37,12206
67.13,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,503717.1,41.18,51.29,12207
67.13,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,513951.3,41.53,71.4,12208
67.13,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,526587.7,42.08,89.89,12209
67.13,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,540860.7,42.74,101.11,12210
67.13,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,554439.1,43.33,97.39,12211
61.57,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,12212
61.57,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,567726.5,43.89,95.74,12213
38.89,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,12214
